code,zipcode,destcode
INDOGO_GO04_GO0412,96252,GTO20409
INDOGO_GO05_GO0501,96266,GTO20507
INDOGO_GO05_GO0502,96265,GTO20508
INDOGO_GO05_GO0503,96266,GTO20509
INDOGO_GO05_GO0504,96468,GTO20501
INDOGO_GO05_GO0505,96266,GTO20500
INDOGO_GO05_GO0506,96265,GTO20502
INDOGO_GO05_GO0507,96266,GTO20503
INDOGO_GO05_GO0508,96467,GTO20510
INDOGO_GO05_GO0509,96467,GTO20512
INDOGO_GO05_GO0510,96467,GTO20510
INDOGO_GO05_GO0511,96469,GTO20505
INDOGO_GO05_GO0512,96469,GTO20506
INDOGO_GO05_GO0513,96468,GTO20511
INDOMA_MA01_MA0102,97666,AMQ20407
INDOMA_MA01_MA0103,97665,AMQ20403
INDOMA_MA01_MA0104,97665,AMQ20406
INDOMA_MA01_MA0105,97665,AMQ20405
INDOMA_MA01_MA0106,97662,AMQ20404
INDOMA_MA01_MA0107,97662,AMQ20401
INDOMA_MA01_MA0108,99663,MKQ20102
INDOMA_MA01_MA0109,97667,AMQ20402
INDOMA_MA01_MA0110,97668,AMQ20408
INDOMA_MA01_MA0111,97663,AMQ20409
INDOMA_MA01_MA0112,97664,AMQ20410
INDOMA_MA02_MA02,97233,AMQ10008
INDOMA_MA02_MA0201,97231,AMQ10007
INDOMA_MA02_MA0202,97129,AMQ10009
INDOMA_MA02_MA0203,97117,AMQ10005
INDOMA_MA02_MA0204,97127,AMQ10006
INDOMA_MA02_MA0205,97233,AMQ10008
INDOMA_MA03_MA03,29256,PKU20414
INDOMA_MA03_MA0301,97572,AMQ20301
INDOMA_MA03_MA0302,97574,AMQ20306
INDOMA_MA03_MA0303,97571,AMQ20300
INDOMA_MA03_MA0304,97574,AMQ20304
INDOMA_MA03_MA0305,97571,AMQ20305
INDOMA_MA03_MA0306,97572,AMQ20312
INDOMA_MA03_MA0307,97571,AMQ20313
INDOMA_MA03_MA0308,97574,AMQ20314
INDOMA_MA03_MA0309,97574,AMQ20315
INDOMA_MA03_MA0310,97574,AMQ20311
INDOMA_MA04_MA0401,97572,AMQ20308
INDOMA_MA04_MA0402,97573,AMQ20302
INDOMA_MA04_MA0403,97573,AMQ20307
INDOMA_MA04_MA0404,97574,AMQ20303
INDOMA_MA04_MA0405,97512,AMQ20309
INDOMA_MA04_MA0406,97573,AMQ20310
INDOMA_MA05_MA0501,97652,AMQ20801
INDOMA_MA05_MA0502,97652,AMQ20901
INDOMA_MA05_MA0503,97454,AMQ20900
INDOMA_MA05_MA0504,97454,AMQ20808
INDOMA_MA05_MA0505,97452,AMQ20806
INDOMA_MA05_MA0506,97454,AMQ20809
INDOMA_MA05_MA0507,97652,AMQ20807
INDOMA_MA05_MA0509,97652,AMQ20911
INDOMA_MA05_MA0510,97454,AMQ20912
INDOMA_MA05_MA0511,97454,AMQ20904
INDOMA_MA05_MA0512,97454,AMQ20905
INDOMA_MA05_MA0513,97652,AMQ20906
INDOMA_MA05_MA0514,97452,AMQ20907
INDOMA_MA05_MA0515,97454,AMQ20908
INDOMA_MA05_MA0516,97454,AMQ20909
INDOMA_MA05_MA0517,97454,AMQ20910
INDOMA_MA06_MA0601,97516,AMQ20118
INDOMA_MA06_MA0602,97593,AMQ20101
INDOMA_MA06_MA0603,97581,AMQ20107
INDOMA_MA06_MA0604,97581,AMQ20124
INDOMA_MA06_MA0607,97591,AMQ20108
INDOMA_MA06_MA0608,97582,AMQ20110
INDOMA_MA06_MA0609,97592,AMQ20125
INDOMA_MA06_MA0610,97557,AMQ20126
INDOMA_MA06_MA0611,97557,AMQ20123
INDOMA_MA06_MA0612,97553,AMQ20115
INDOMA_MA06_MA0613,97516,AMQ20122
INDOMA_MA06_MA0614,97558,AMQ20116
INDOMA_MA06_MA0618,97592,AMQ20125
INDOMA_MA06_MA0619,97557,AMQ20126
INDOMA_MA06_MA0620,97557,AMQ20127
INDOMA_MA06_MA0621,97553,AMQ20128
INDOMA_MA07_MA0701,97661,AMQ20216
INDOMA_MA07_MA0702,97661,AMQ20208
INDOMA_MA07_MA0703,97661,AMQ20209
INDOMA_MA07_MA0704,97615,AMQ20217
INDOMA_MA07_MA0705,97615,AMQ20213
INDOMA_MA07_MA0706,97615,AMQ20217
INDOMA_MA07_MA0708,97611,AMQ20200
INDOMA_MA07_MA0709,97661,AMQ20215
INDOMA_MA07_MA0710,97661,AMQ20216
INDOMA_MA07_MA0711,97615,AMQ20217
INDOMA_MA07_MA0712,97611,AMQ20218
INDOMA_MA08_MA0801,97463,AMQ20802
INDOMA_MA08_MA0802,97463,AMQ20805
INDOMA_MA08_MA0803,97453,AMQ20811
INDOMA_MA08_MA0804,97464,AMQ20812
INDOMA_MA08_MA0805,97463,AMQ20813
INDOMA_MA08_MA0806,97464,AMQ20814
INDOMA_MA08_MA0808,97454,AMQ20908
INDOMA_MA08_MA0810,97463,AMQ20817
INDOMA_MA08_MA0812,97463,AMQ20819
INDOMA_MA09_MA0901,97567,AMQ20604
INDOMA_MA09_MA0902,97566,AMQ20601
INDOMA_MA09_MA0903,97562,AMQ20602
INDOMA_MA09_MA0904,97561,AMQ20603
INDOMA_MA09_MA0906,97566,AMQ20605
INDOMA_MA09_MA0907,97566,AMQ20606
INDOMA_MA09_MA0908,97562,AMQ20607
INDOMA_MA09_MA0909,97566,AMQ20608
INDOMA_MA09_MA0910,97566,AMQ20609
INDOMA_MA09_MA0911,97567,AMQ20610
INDOMA_MA09_MA0912,97561,AMQ20611
INDOMA_MA10_MA1001,97554,AMQ20700
INDOMA_MA10_MA1002,97595,AMQ20702
INDOMA_MA10_MA1003,97594,AMQ20703
INDOMA_MA10_MA1004,97594,AMQ20705
INDOMA_MA10_MA1005,97554,AMQ20704
INDOMA_MA10_MA1006,97554,AMQ20706
INDOMA_MA10_MA1007,97596,AMQ20707
INDOMA_MA10_MA1008,97594,AMQ20708
INDOMA_MA10_MA1009,97594,AMQ20709
INDOMA_MA10_MA1010,97599,AMQ20710
INDOMA_MA10_MA1011,97598,AMQ20711
INDOMA_MA10_MA1012,97554,AMQ20712
INDOMA_MA10_MA1013,97554,AMQ20713
INDOMA_MA10_MA1014,97597,AMQ20714
INDOMA_MA10_MA1015,97595,AMQ20715
INDOMA_MA11_MA1101,97611,AMQ20902
INDOMA_MA11_MA1102,97611,AMQ20220
INDOMA_MA11_MA1103,97611,AMQ20903
INDOMA_MA11_MA1104,97652,AMQ20211
INDOMA_MA11_MA1105,97652,AMQ20219
INDOMU_MU01_MU0101,97754,TTE20207
INDOMU_MU01_MU0102,97754,TTE20208
INDOMU_MU01_MU0103,97754,TTE20207
INDOMU_MU01_MU0104,97752,TTE20200
INDOMU_MU01_MU0105,97752,TTE20201
INDOMU_MU01_MU0107,97755,TTE20203
INDOMU_MU01_MU0108,97753,TTE20204
INDOMU_MU01_MU0109,97753,TTE20205
INDOMU_MU02_MU0201,97791,TTE20327
INDOMU_MU02_MU0202,97791,TTE20329
INDOMU_MU02_MU0203,97791,TTE20329
INDOMU_MU02_MU0204,97791,TTE20302
INDOMU_MU02_MU0205,97791,TTE20327
INDOMU_MU02_MU0206,97791,TTE20328
INDOMU_MU02_MU0207,97791,TTE20327
INDOMU_MU02_MU0208,97782,TTE20325
INDOMU_MU02_MU0209,97782,TTE20326
INDOMU_MU02_MU0210,97782,TTE20325
INDOMU_MU02_MU0211,97783,TTE20323
INDOMU_MU02_MU0212,97783,TTE20324
INDOMU_MU02_MU0213,97783,TTE20323
INDOMU_MU02_MU0214,97791,TTE20322
INDOMU_MU02_MU0215,97791,TTE20321
INDOMU_MU02_MU0216,97781,TTE20306
INDOMU_MU02_MU0217,97781,TTE20320
INDOMU_MU02_MU0218,97781,TTE20319
INDOMU_MU02_MU0219,97781,TTE20318
INDOMU_MU02_MU0220,97791,TTE20317
INDOMU_MU02_MU0221,97782,TTE20316
INDOMU_MU02_MU0222,97756,TTE20315
INDOMU_MU02_MU0223,97756,TTE20315
INDOMU_MU02_MU0224,97791,TTE20314
INDOMU_MU02_MU0225,97791,TTE20313
INDOMU_MU02_MU0226,97792,TTE20311
INDOMU_MU02_MU0227,97792,TTE20312
INDOMU_MU02_MU0228,97792,TTE20308
INDOMU_MU02_MU0229,97792,TTE20311
INDOMU_MU02_MU0230,97792,TTE20310
INDOMU_MU02_MU0231,20253,MES10026
INDOMU_MU03_MU0301,97854,TTE20402
INDOMU_MU03_MU0302,97854,TTE20405
INDOMU_MU03_MU0303,97854,TTE20401
INDOMU_MU03_MU0304,97853,TTE20400
INDOMU_MU03_MU0305,97853,TTE20404
INDOMU_MU03_MU0306,97853,TTE20403
INDOMU_MU03_MU0307,97854,TTE20406
INDOMU_MU03_MU0308,97853,TTE20407
INDOMU_MU04_MU0401,97862,TTE20509
INDOMU_MU04_MU0402,97862,TTE20507
INDOMU_MU04_MU0403,97862,TTE20501
INDOMU_MU04_MU0404,97862,TTE20508
INDOMU_MU04_MU0405,97862,TTE20507
INDOMU_MU04_MU0406,97863,TTE20503
INDOMU_MU04_MU0407,97863,TTE20503
INDOMU_MU04_MU0408,97863,TTE20506
INDOMU_MU04_MU0409,97863,TTE20505
INDOMU_MU04_MU0410,97863,TTE20504
INDOMU_MU05_MU0501,97761,TTE20617
INDOMU_MU05_MU0502,97761,TTE20619
INDOMU_MU05_MU0503,97761,TTE20618
INDOMU_MU05_MU0504,97761,TTE20617
INDOMU_MU05_MU0505,97764,TTE20614
INDOMU_MU05_MU0506,97764,TTE20616
INDOMU_MU05_MU0507,97752,TTE20615
INDOMU_MU05_MU0508,97764,TTE20614
INDOMU_MU05_MU0509,97755,TTE20613
INDOMU_MU05_MU0510,97755,TTE20604
INDOMU_MU05_MU0511,97764,TTE20605
INDOMU_MU05_MU0512,97762,TTE20610
INDOMU_MU05_MU0513,97762,TTE20612
INDOMU_MU05_MU0514,97762,TTE20601
INDOMU_MU05_MU0515,97762,TTE20611
INDOMU_MU05_MU0516,97762,TTE20610
INDOMU_MU05_MU0517,97762,TTE20609
INDOMU_MU06_MU0601,95765,MDC20600
INDOMU_MU06_MU0602,97792,TTE20701
INDOMU_MU06_MU0603,97793,TTE20718
INDOMU_MU06_MU0604,97793,TTE20717
INDOMU_MU06_MU0605,97793,TTE20702
INDOMU_MU06_MU0606,97793,TTE20716
INDOMU_MU06_MU0607,97793,TTE20715
INDOMU_MU06_MU0608,97795,TTE20700
INDOMU_MU06_MU0609,97795,TTE20714
INDOMU_MU06_MU0610,97795,TTE20704
INDOMU_MU06_MU0611,97795,TTE20713
INDOMU_MU06_MU0612,97795,TTE20712
INDOMU_MU06_MU0613,97795,TTE20711
INDOMU_MU06_MU0614,97793,TTE20719
INDOMU_MU06_MU0615,97794,TTE20705
INDOMU_MU06_MU0616,97794,TTE20703
INDOMU_MU06_MU0617,97794,TTE20709
INDOMU_MU06_MU0618,97793,TTE20706
INDOMU_MU06_MU0619,97793,TTE20708
INDOMU_MU07_MU0701,97772,TTE20901
INDOMU_MU07_MU0702,97771,TTE20606
INDOMU_MU07_MU0703,97771,TTE20607
INDOMU_MU07_MU0704,97771,TTE20900
INDOMU_MU07_MU0705,97772,TTE20608
INDOMU_MU08_MU08,97722,TTE10024
INDOMU_MU08_MU0801,97751,TTE10021
INDOMU_MU08_MU0802,97751,TTE10026
INDOMU_MU08_MU0803,97751,TTE10025
INDOMU_MU08_MU0804,97713,TTE10022
INDOMU_MU08_MU0805,97722,TTE10024
INDOMU_MU08_MU0806,97751,TTE10023
INDOMU_MU08_MU0807,97751,TTE10027
INDOMU_MU09_MU0901,97852,TTE20801
INDOMU_MU09_MU0902,97852,TTE20807
INDOMU_MU09_MU0903,97852,TTE20806
INDOMU_MU09_MU0904,97852,TTE20802
INDOMU_MU09_MU0905,97813,TTE20808
INDOMU_MU09_MU0906,97813,TTE20803
INDOMU_MU09_MU0907,97813,TTE20805
INDOMU_MU09_MU0908,97813,TTE20804
INDOPA_PA05_PA0501,98255,DJJ20606
INDOPA_PA05_PA0502,98255,DJJ20610
INDOPA_PA05_PA0503,98215,DJJ20611
INDOPA_PA05_PA0504,98254,DJJ20607
INDOPA_PA05_PA0505,98252,DJJ20612
INDOPA_PA05_PA0506,98252,DJJ20613
INDOPA_PA05_PA0507,98254,DJJ20614
INDOPA_PA05_PA0508,98253,DJJ20615
INDOPA_PA05_PA0509,98253,DJJ20603
INDOPA_PA05_PA0510,98214,DJJ20609
INDOPA_PA05_PA0511,98252,DJJ20604
INDOPA_PA05_PA0512,98252,DJJ20616
INDOPA_PA24_PA2401,98161,DJJ21604
INDOPA_PA24_PA2402,98162,DJJ21605
INDOPA_PA24_PA2403,98161,DJJ21601
INDOPA_PA24_PA2404,98161,DJJ21602
INDOPA_PA24_PA2405,98162,DJJ21603
INDOPA_PA24_PA24C,98161,DJJ21601
INDOPA_PA26_PA2601,98261,DJJ21803
INDOPA_PA26_PA2602,98263,DJJ21804
INDOPA_PA26_PA2603,98263,DJJ21801
INDOPA_PA26_PA2604,98263,DJJ21805
INDOPA_PA26_PA2606,98261,DJJ21802
INDOPA_PA26_PA26C,98261,DJJ21802
INDOPA_PA26_PA2610,98263,DJJ21809
INDOPA_PA26_PA2611,98263,DJJ21811
INDOPA_PA32_PA32C,98211,DJJ20600
INDOPA_PA33_PA3301,98158,DJJ20113
INDOPA_PA33_PA3302,98153,DJJ20114
INDOPA_PA33_PA3303,98154,DJJ20101
INDOPA_PA33_PA3304,98118,DJJ20100
INDOPA_PA33_PA3305,98152,DJJ20102
INDOPA_PA33_PA3306,98153,DJJ20103
INDOPA_PA33_PA3307,98157,DJJ20115
INDOPA_PA33_PA3308,98171,DJJ20116
INDOPA_PA33_PA3309,98172,DJJ20104
INDOPA_PA33_PA3310,98171,DJJ20105
INDOPA_PA33_PA3311,98152,DJJ20117
INDOPA_PA33_PA3312,98172,DJJ20122
INDOPA_PA33_PA3313,98158,DJJ20113
INDOPA_PA33_PA3314,98171,DJJ20119
INDOPA_PA33_PA3315,98156,DJJ20110
INDOPA_PA33_PA3316,98154,DJJ20120
INDOPA_PA33_PA3317,98157,DJJ20111
INDOPA_PA33_PA3318,98153,DJJ20121
INDOPA_PA33_PA3319,98155,DJJ20112
INDOPA_PA02_PA02,99223,DJJ10029
INDOPA_PA02_PA0201,99351,DJJ10001
INDOPA_PA02_PA0202,99364,DJJ10039
INDOPA_PA02_PA0203,99354,DJJ10004
INDOPA_PA02_PA0204,99353,DJJ10005
INDOPA_PA02_PA0205,99352,DJJ10038
INDOPA_PA02_PA0206,99357,DJJ10040
INDOPA_PA02_PA0207,99351,DJJ10032
INDOPA_PA02_PA0208,99223,DJJ10029
INDOPA_PA02_PA0209,99113,DJJ10030
INDOPA_PA02_PA0210,99364,DJJ10006
INDOPA_PA02_PA0211,99357,DJJ10007
INDOPA_PA02_PA0212,99357,DJJ10007
INDOPA_PA02_PA0213,99351,DJJ10031
INDOPA_PA02_PA0214,99362,DJJ10026
INDOPA_PA02_PA0215,99361,DJJ10011
INDOPA_PA02_PA0216,99361,DJJ10033
INDOPA_PA02_PA0217,99353,DJJ10034
INDOPA_PA02_PA0218,99352,DJJ10015
INDOPA_PA02_PA0219,99358,DJJ10027
INDOPA_PA02_PA0220,99359,DJJ10028
INDOPA_PA02_PA0221,99356,DJJ10018
INDOPA_PA02_PA0222,99358,DJJ10035
INDOPA_PA02_PA0223,99364,DJJ10036
INDOPA_PA02_PA0224,99354,DJJ10037
INDOPA_PA04_PA0401,99468,DJJ21001
INDOPA_PA04_PA0402,99468,DJJ21005
INDOPA_PA04_PA0403,99465,DJJ21002
INDOPA_PA04_PA0404,99469,DJJ21003
INDOPA_PA04_PA0405,99466,DJJ21006
INDOPA_PA04_PA0406,99467,DJJ21000
INDOPA_PA04_PA0407,99466,DJJ21004
INDOPA_PA13_PA13,99376,DJJ22000
INDOPA_PA13_PA1301,99553,DJJ22300
INDOPA_PA13_PA1302,99557,DJJ22301
INDOPA_PA13_PA1303,99553,DJJ22303
INDOPA_PA13_PA1304,99558,DJJ20718
INDOPA_PA13_PA1305,99558,DJJ22302
INDOPA_PA06_PA0601,99777,MKQ20300
INDOPA_PA06_PA0602,99779,MKQ20301
INDOPA_PA06_PA0603,99776,MKQ20302
INDOPA_PA06_PA0604,99782,MKQ20303
INDOPA_PA06_PA0605,99773,MKQ20304
INDOPA_PA06_PA0606,99778,MKQ20305
INDOPA_PA06_PA0607,99766,MKQ20306
INDOPA_PA06_PA0608,99776,MKQ20307
INDOPA_PA06_PA0609,99776,MKQ20308
INDOPA_PA06_PA0610,99773,MKQ20309
INDOPA_PA06_PA0611,99779,MKQ20310
INDOPA_PA06_PA0612,99777,MKQ20311
INDOPA_PA06_PA0613,99766,MKQ20312
INDOPA_PA06_PA0614,99773,MKQ20313
INDOPA_PA06_PA0616,99773,MKQ20315
INDOPA_PA06_PA0617,99776,MKQ20316
INDOPA_PA06_PA0618,99778,MKQ20317
INDOPA_PA06_PA0619,99778,MKQ20318
INDOPA_PA08_PA0801,99664,MKQ20107
INDOPA_PA08_PA0802,99663,MKQ20108
INDOPA_PA08_PA0803,99663,MKQ20103
INDOPA_PA08_PA0804,99665,MKQ20109
INDOPA_PA08_PA0805,99663,MKQ20110
INDOPA_PA08_PA0806,99662,MKQ20111
INDOPA_PA08_PA0807,99661,MKQ20101
INDOPA_PA08_PA0808,99662,MKQ20112
INDOPA_PA08_PA0809,99663,MKQ20104
INDOPA_PA08_PA0810,99663,MKQ20102
INDOPA_PA08_PA0811,99665,MKQ20113
INDOPA_PA08_PA0812,99662,MKQ20105
INDOPA_PA08_PA0813,99661,MKQ20114
INDOPA_PA08_PA0814,99664,MKQ20106
INDOPA_PA08_PA0815,99664,MKQ20115
INDOPA_PA08_PA0816,29271,PKU20409
INDOPA_PA08_PA0817,99665,MKQ20116
INDOPA_PA08_PA0818,99661,MKQ20117
INDOPA_PA08_PA0819,99664,MKQ20118
INDOPA_PA08_PA0820,99664,MKQ20119
INDOPA_PA08_PA0821,99662,MKQ20120
INDOPA_PA14_PA1401,99874,MKQ20211
INDOPA_PA14_PA1402,99875,MKQ20212
INDOPA_PA14_PA1403,99853,MKQ20213
INDOPA_PA14_PA1404,99881,MKQ20214
INDOPA_PA14_PA1405,99872,MKQ20215
INDOPA_PA14_PA1406,99871,MKQ20201
INDOPA_PA14_PA1407,97794,TTE20707
INDOPA_PA14_PA1408,99853,MKQ20202
INDOPA_PA14_PA1409,99875,MKQ20203
INDOPA_PA14_PA1410,99872,MKQ20204
INDOPA_PA14_PA1411,99875,MKQ20206
INDOPA_PA14_PA1412,99875,MKQ20206
INDOPA_PA14_PA1413,99853,MKQ20207
INDOPA_PA14_PA1414,99875,MKQ20208
INDOPA_PA14_PA1415,99853,MKQ20209
INDOPA_PA14_PA1416,99853,MKQ20210
INDOPA_PA15_PA1501,99656,MKQ20000
INDOPA_PA15_PA1503,99655,MKQ20001
INDOPA_PA15_PA1504,99656,MKQ10001
INDOPA_PA15_PA1505,99654,MKQ20002
INDOPA_PA15_PA1506,99655,MKQ20009
INDOPA_PA15_PA1507,99656,MKQ10002
INDOPA_PA15_PA1508,99656,MKQ20003
INDOPA_PA15_PA1509,99611,MKQ10000
INDOPA_PA15_PA1510,99652,MKQ20010
INDOPA_PA15_PA1511,99616,MKQ20004
INDOPA_PA15_PA1512,99654,MKQ20005
INDOPA_PA15_PA1513,99654,MKQ20011
INDOPA_PA15_PA1514,99651,MKQ10003
INDOPA_PA15_PA1515,99656,MKQ10004
INDOPA_PA15_PA1516,99655,MKQ20006
INDOPA_PA15_PA1517,99651,MKQ10005
INDOPA_PA15_PA1518,99654,MKQ20007
INDOPA_PA15_PA1519,99652,MKQ20012
INDOPA_PA15_PA1520,99655,MKQ20008
INDOPA_PA15_PA15C,99611,MKQ10000
INDOPA_PA15_PA15,99652,MKQ20013
INDOPA_PA09_PA0901,98781,DJJ30601
INDOPA_PA09_PA0902,98727,DJJ30602
INDOPA_PA09_PA0903,98781,DJJ21211
INDOPA_PA09_PA0904,98764,DJJ30604
INDOPA_PA09_PA0905,98781,DJJ21211
INDOPA_PA10_PA1001,98862,DJJ30106
INDOPA_PA10_PA1002,98862,DJJ20506
INDOPA_PA10_PA1003,98862,DJJ30101
INDOPA_PA10_PA1004,98863,DJJ30102
INDOPA_PA10_PA1005,98863,DJJ20519
INDOPA_PA10_PA1006,98854,DJJ20507
INDOPA_PA10_PA1007,98854,DJJ30107
INDOPA_PA10_PA1008,98854,DJJ30108
INDOPA_PA10_PA1009,98857,DJJ20522
INDOPA_PA10_PA1010,98857,DJJ30105
INDOPA_PA10_PA10C,98862,DJJ30106
INDOPA_PA17_PA1701,98861,DJJ20520
INDOPA_PA17_PA1702,98813,DJJ20500
INDOPA_PA17_PA1703,98856,DJJ30005
INDOPA_PA17_PA1704,98861,DJJ20509
INDOPA_PA17_PA1705,98854,DJJ20521
INDOPA_PA17_PA1706,98818,DJJ30009
INDOPA_PA17_PA1707,98852,DJJ20523
INDOPA_PA17_PA1708,98853,DJJ20524
INDOPA_PA17_PA1709,98856,DJJ20525
INDOPA_PA17_PA1710,98861,DJJ30013
INDOPA_PA17_PA1711,98853,DJJ30014
INDOPA_PA17_PA1712,98852,DJJ20516
INDOPA_PA17_PA17C,98813,DJJ20500
INDOPA_PA18_PA1801,99565,DJJ22400
INDOPA_PA18_PA1802,99564,DJJ22401
INDOPA_PA18_PA1803,99565,DJJ20717
INDOPA_PA18_PA1804,99564,DJJ20719
INDOPA_PA18_PA1805,99564,DJJ22402
INDOPA_PA18_PA1806,99565,DJJ22404
INDOPA_PA18_PA1807,99564,DJJ22405
INDOPA_PA18_PA1808,99564,DJJ22403
INDOPA_PA18_PA17,99564,DJJ22409
INDOPA_PA18_PA1809,99564,DJJ22406
INDOPA_PA18_PA1810,99564,DJJ22407
INDOPA_PA18_PA1811,99565,DJJ22408
INDOPA_PA18_PA1813,99564,DJJ22410
INDOPA_PA18_PA1814,99564,DJJ22411
INDOPA_PA18_PA1815,99564,DJJ22412
INDOPA_PA18_PA1816,99565,DJJ22413
INDOPA_PA18_PA1817,99564,DJJ22414
INDOPA_PA18_PA1818,99565,DJJ22415
INDOPA_PA18_PA1819,99571,DJJ22416
INDOPA_PA18_PA1820,99565,DJJ22417
INDOPA_PA18_PA1821,99564,DJJ22418
INDOPA_PA18_PA1822,99564,DJJ22419
INDOPA_PA18_PA1823,99565,DJJ22420
INDOPA_PA18_PA1824,99564,DJJ22421
INDOPA_PA18_PA1825,99564,DJJ22422
INDOPA_PA18_PA1826,99564,DJJ22423
INDOPA_PA18_PA1828,99565,DJJ22425
INDOPA_PA18_PA1829,99565,DJJ22426
INDOPA_PA18_PA1830,99564,DJJ22427
INDOPA_PA18_PA1831,99571,DJJ22428
INDOPA_PA18_PA1832,99564,DJJ22429
INDOPA_PA19_PA1901,98766,DJJ21202
INDOPA_PA19_PA1902,98782,DJJ21204
INDOPA_PA19_PA1903,98769,DJJ21205
INDOPA_PA19_PA1904,98782,DJJ21215
INDOPA_PA19_PA1905,98766,DJJ21212
INDOPA_PA19_PA1906,98715,DJJ21213
INDOPA_PA19_PA1907,98763,DJJ21207
INDOPA_PA19_PA1908,98711,DJJ21208
INDOPA_PA19_PA1909,98725,DJJ21214
INDOPA_PA19_PA1910,98763,DJJ21216
INDOPA_PA19_PA19C,98763,DJJ21207
INDOPA_PA16_PA1601,99964,TIM10001
INDOPA_PA16_PA1602,99966,TIM10002
INDOPA_PA16_PA1603,99965,TIM10003
INDOPA_PA16_PA1604,99968,TIM10004
INDOPA_PA16_PA1605,99973,TIM10005
INDOPA_PA16_PA1606,99974,TIM10006
INDOPA_PA16_PA1607,99973,TIM10007
INDOPA_PA16_PA1608,99910,TIM10008
INDOPA_PA16_PA1609,99963,TIM10009
INDOPA_PA16_PA1610,99971,TIM10010
INDOPA_PA16_PA1612,99967,TIM10012
INDOPA_PA16_PA16D,99973,TIM10005
INDOPA_PA16_PA31,99963,TIM10018
INDOPA_PA16_PA1613,99966,TIM10013
INDOPA_PA16_PA1614,99973,TIM10014
INDOPA_PA16_PA1615,99966,TIM10015
INDOPA_PA16_PA1616,99968,TIM10016
INDOPA_PA16_PA1617,99910,TIM10017
INDOPA_PA16_PA1618,99972,TIM10011
INDOPA_PA01_PA0101,98783,DJJ21201
INDOPA_PA01_PA0102,98784,DJJ21203
INDOPA_PA01_PA0103,98768,DJJ30503
INDOPA_PA01_PA0104,98767,DJJ21206
INDOPA_PA01_PA0105,98768,DJJ30500
INDOPA_PA01_PA0106,98784,DJJ30506
INDOPA_PA01_PA0107,98783,DJJ30507
INDOPA_PA01_PA0108,98769,DJJ30508
INDOPA_PA03_PA0301,99554,DJJ20701
INDOPA_PA03_PA0302,99511,DJJ20721
INDOPA_PA03_PA0303,99557,DJJ20714
INDOPA_PA03_PA0304,99566,DJJ20716
INDOPA_PA03_PA0305,99552,DJJ20705
INDOPA_PA03_PA0306,99554,DJJ20722
INDOPA_PA03_PA0307,99566,DJJ20723
INDOPA_PA03_PA0308,99871,MKQ20200
INDOPA_PA03_PA0309,99511,DJJ20725
INDOPA_PA03_PA0310,99511,DJJ20700
INDOPA_PA03_PA0311,99557,DJJ20726
INDOPA_PA03_PA0312,99557,DJJ20727
INDOPA_PA03_PA0313,99511,DJJ20728
INDOPA_PA03_PA0314,99557,DJJ20729
INDOPA_PA03_PA0315,99557,DJJ20730
INDOPA_PA03_PA0316,99566,DJJ20731
INDOPA_PA03_PA0317,99566,DJJ20732
INDOPA_PA03_PA0318,99511,DJJ20733
INDOPA_PA03_PA0319,99557,DJJ20734
INDOPA_PA03_PA0320,99552,DJJ20735
INDOPA_PA03_PA0321,99511,DJJ20736
INDOPA_PA03_PA0322,99557,DJJ20737
INDOPA_PA03_PA0323,99554,DJJ20738
INDOPA_PA03_PA0324,99511,DJJ20739
INDOPA_PA03_PA0325,99554,DJJ20740
INDOPA_PA03_PA0326,99552,DJJ20741
INDOPA_PA03_PA0327,99511,DJJ20742
INDOPA_PA03_PA0328,99511,DJJ20743
INDOPA_PA03_PA0329,99554,DJJ20744
INDOPA_PA03_PA0330,99566,DJJ20745
INDOPA_PA03_PA0331,99557,DJJ20746
INDOPA_PA03_PA0333,99511,DJJ20748
INDOPA_PA03_PA0334,99552,DJJ20749
INDOPA_PA03_PA0335,99552,DJJ20750
INDOPA_PA03_PA0336,99511,DJJ20751
INDOPA_PA03_PA0337,99511,DJJ20700
INDOPA_PA03_PA0338,99511,DJJ20753
INDOPA_PA03_PA0339,99511,DJJ20754
INDOPA_PA03_PA0340,99552,DJJ20755
INDOPA_PA03_PA0341,99511,DJJ20756
INDOPA_PA11_PA1101,99567,DJJ22201
INDOPA_PA11_PA1102,99567,DJJ22202
INDOPA_PA11_PA1103,99556,DJJ20715
INDOPA_PA11_PA1104,99563,DJJ22203
INDOPA_PA11_PA1105,99555,DJJ20708
INDOPA_PA11_PA1107,99567,DJJ20720
INDOPA_PA11_PA1108,99563,DJJ20711
INDOPA_PA11_PA1109,99563,DJJ23005
INDOPA_PA11_PA1110,99567,DJJ23006
INDOPA_PA11_PA1111,99567,DJJ23007
INDOPA_PA11_PA1112,99567,DJJ23008
INDOPA_PA11_PA1113,99563,DJJ23009
INDOPA_PA11_PA1114,99567,DJJ23010
INDOPA_PA11_PA1115,99555,DJJ23011
INDOPA_PA11_PA1116,99563,DJJ23012
INDOPA_PA11_PA1117,99567,DJJ23013
INDOPA_PA11_PA1118,99556,DJJ23014
INDOPA_PA11_PA1119,99555,DJJ23015
INDOPA_PA11_PA1120,99556,DJJ23016
INDOPA_PA11_PA1121,99567,DJJ23017
INDOPA_PA11_PA1122,99555,DJJ23018
INDOPA_PA11_PA1123,99555,DJJ23019
