city_code,district_code,district_name,zone_code,provinsi_code,city_name,tlc_branch_code,provinsi_name
JB22,JB2210,GUNUNG PUTRI,ZDJB2201,JB,BOGOR,DPK,JAWA BARAT
JB22,JB2211,CILEUNGSI,ZCJB2201,JB,BOGOR,DPK,JAWA BARAT
JB22,JB2212,CARIU,ZDJB2201,JB,BOGOR,DPK,JAWA BARAT
SM18,JB1845,CARINGIN (SUKABUMI),ZDJB1701,JB,SUKABUMI,SMI,JAWA BARAT
SM18,JB1846,CIBADAK (SUKABUMI),ZDJB1701,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM18,SUKABUMI (SUKABUMI),ZBSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1801,BANTARGADUNG,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1802,BOJONG GENTENG,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1803,CIAMBAR,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1804,CICANTAYAN,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1805,CICURUG,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1806,CIDADAP (SUKABUMI),ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1807,CIDAHU (SUKABUMI),ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1808,CIEMAS,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1809,CIKAKAK,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1810,CIKEMBAR,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1811,CIKIDANG,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1812,CIKOLE,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1813,CIRACAP,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1814,CIREUNGHAS,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1815,CISAAT,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1816,CISOLOK,ZCSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1817,CITAMIANG,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1818,CURUGKEMBAR,ZCSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1819,GEGER BITUNG,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1820,GUNUNG GURUH,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1821,GUNUNG PUYUH,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1822,JAMPANG KULON,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1823,JAMPANG TENGAH,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1824,KABANDUNGAN,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1825,KADUDAMPIT,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1826,KALAPA NUNGGAL,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1827,KALI BUNDER,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1828,KEBONPEDES,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1829,LEMBURSITU,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1830,NAGRAK,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1831,NYALINDUNG,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1832,PARAKAN SALAK,ZCSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1833,PARUNG KUDA,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1835,PURABAYA,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1836,SAGARANTEN,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1837,SIMPENAN,ZCTS2001,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1838,SUKABUMI (SUKABUMI),ZBSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1839,SUKALARANG,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1840,SURADE,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1841,TEGAL BULEUD,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1842,WALURAN,ZCSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1843,WARUDOYONG,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1844,WARUNG KIARA,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1848,CIDOLOG (SUKABUMI),ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1849,CIMANGGU (SUKABUMI),ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1850,LENGKONG (SUKABUMI),ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1851,PABUARAN (SUKABUMI),ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1852,SUKARAJA (SUKABUMI),ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,TS1834,PELABUHAN/PALABUHAN RATU,ZDSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1854,CARINGIN,ZBSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1855,CIBEUREUM,ZBSM1801,JB,SUKABUMI,SMI,JAWA BARAT
SM18,SM1856,CIBITUNG,ZBSM1801,JB,SUKABUMI,SMI,JAWA BARAT
TS08,JB0833,SUKADANA (CIAMIS),ZCTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS08,CIAMIS (CIAMIS),ZBTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0801,BAREGBEG,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0802,CIAMIS (CIAMIS),ZBTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0803,CIDOLOG (CIAMIS),ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0804,CIHAURBEUTI,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0805,CIJEUNGJING,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0806,CIJULANG,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0807,CIKONENG,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0808,CIMARAGAS,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0809,CIMERAK,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0810,CIPAKU,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0811,CISAGA,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0812,JATINAGARA,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0813,KALIPUCANG,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0814,KAWALI,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0815,LAKBOK,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0816,LANGKAPLANCAR,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0817,LUMBUNG,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0818,MANGUNJAYA,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0819,PADAHERANG,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0820,PAMARICAN,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0821,PANAWANGAN,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0822,PANGANDARAN,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
TS08,TS0823,PANJALU,ZDTS0801,JB,CIAMIS,TSM,JAWA BARAT
